32,317,718ms ID:000100B9 Pr:00000000             0 +           564 24366BA24E7C231D52FF3B8EB0E18506          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "TriggerLibs/GameData/Announcement.galaxy"
32,317,718ms ID:0001016B Pr:00000000             0 +           100 1A98967AFA31BC00503AB8289DF66B98          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Preload.xml"
32,317,718ms ID:0001016C Pr:00000000             0 +         3,352 C91563B1DCE70950127F3B1824514A5C          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Components.txt"
32,317,718ms ID:0001016D Pr:00000000             0 +            68 201611B0CDFC0119F228A0723ADE324E          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Cutscenes/Index"
32,317,718ms ID:0001016E Pr:00000000             0 +         1,304 C920CEC042147B81EEFDEA8C1D2AD766          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "AnimPriorities.txt"
32,317,718ms ID:0001016F Pr:00000000             0 +             7 DCEA91D7CC6BA64696533B0BD7597AA5          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "BuildId.txt"
32,317,718ms ID:00010170 Pr:00000000             0 +             7 DCEA91D7CC6BA64696533B0BD7597AA5          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "DataBuildId.txt"
32,317,718ms ID:00010171 Pr:00000000             0 +           623 07A25AD32B857FA47B1E4927AACE65EB          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "Index.StormLocale"
32,317,718ms ID:00010172 Pr:00000000             0 +         2,910 8E7E18331EE538583C8DA236F8BF33C9          ReleaseRequest(): Success "mods\core.stormmod\base.stormdata" "heroes_regions.xml"
32,317,718ms ID:00010173 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ReleaseRequest(): Success "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/BehaviorData.xml"
32,317,718ms ID:00010174 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ReleaseRequest(): Success "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/EffectData.xml"
32,317,718ms ID:00010175 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ReleaseRequest(): Success "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/HeroData.xml"
32,317,718ms ID:00010176 Pr:00000000             0 +            55 4E681C25C7960D1D99E129B3E692D281          ReleaseRequest(): Success "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "GameData/UnitData.xml"
32,317,718ms ID:00010177 Pr:00000000             0 +         1,712 931105B1840A72CC71D82FC561B86A41          ReleaseRequest(): Success "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "LibPSCL.galaxy"
32,317,718ms ID:00010178 Pr:00000000             0 +           343 A20EEF05F2AD242639354B2357F4B6F6          ReleaseRequest(): Success "mods\gameplaymods\percentscaling.stormmod\base.stormdata" "LibPSCL_h.galaxy"
32,345,625ms ID:00010179 Pr:01040000             0 +     1,550,218 9D9FEC5C8264E7688B814120F835FA51          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Ambient_2D\Amb_2D_Gluescreen_Loop_01.ogg"
32,345,625ms ID:00010179 Pr:01040000             0 +     1,550,218 9D9FEC5C8264E7688B814120F835FA51          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Ambient_2D\Amb_2D_Gluescreen_Loop_01.ogg"
32,345,625ms ID:00010179 Pr:01040000             0 +     1,550,218 9D9FEC5C8264E7688B814120F835FA51          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Ambient_2D\Amb_2D_Gluescreen_Loop_01.ogg"
32,366,859ms ID:0001017A Pr:01040000             0 +     1,561,728 CD4F81B9601C7E72BFBF64A744524701          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_Auriel_Full.ogg"
32,366,859ms ID:0001017A Pr:01040000             0 +     1,561,728 CD4F81B9601C7E72BFBF64A744524701          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_Auriel_Full.ogg"
32,366,859ms ID:0001017A Pr:01040000             0 +     1,561,728 CD4F81B9601C7E72BFBF64A744524701          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_Auriel_Full.ogg"
32,368,796ms ID:0001017B Pr:01040000             0 +     3,498,952 C95F3EE1AA76C0ADB70B1EB9220A7149          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_TheBattleBegins_Diablo_Full.ogg"
32,368,796ms ID:0001017B Pr:01040000             0 +     3,498,952 C95F3EE1AA76C0ADB70B1EB9220A7149          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_TheBattleBegins_Diablo_Full.ogg"
32,368,796ms ID:0001017B Pr:01040000             0 +     3,498,952 C95F3EE1AA76C0ADB70B1EB9220A7149          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_TheBattleBegins_Diablo_Full.ogg"
32,406,171ms ID:0001017C Pr:01040000             0 +     2,936,548 8676397B4A1EBE8FC7B95C3A9C533F8C          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Queue_Music1.ogg"
32,406,171ms ID:0001017C Pr:01040000             0 +     2,936,548 8676397B4A1EBE8FC7B95C3A9C533F8C          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Queue_Music1.ogg"
32,406,171ms ID:0001017C Pr:01040000             0 +     2,936,548 8676397B4A1EBE8FC7B95C3A9C533F8C          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Queue_Music1.ogg"
32,408,703ms ID:0001017D Pr:01040000             0 +     1,224,477 8FD31F48D216A42A3728DB3B933B5F6B          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus1.ogg"
32,408,703ms ID:0001017E Pr:01040000             0 +     4,360,554 9D63C30B5E355EE7FD100E985647D56C          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus3.ogg"
32,408,703ms ID:0001017D Pr:01040000             0 +     1,224,477 8FD31F48D216A42A3728DB3B933B5F6B          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus1.ogg"
32,408,703ms ID:0001017E Pr:01040000             0 +     4,360,554 9D63C30B5E355EE7FD100E985647D56C          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus3.ogg"
32,408,703ms ID:0001017D Pr:01040000             0 +     1,224,477 8FD31F48D216A42A3728DB3B933B5F6B          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus1.ogg"
32,408,703ms ID:0001017F Pr:01040000             0 +     3,825,200 FA5F4FC37807C44B505E16614310ACD8          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus4.ogg"
32,408,703ms ID:0001017F Pr:01040000             0 +     3,825,200 FA5F4FC37807C44B505E16614310ACD8          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus4.ogg"
32,408,703ms ID:0001017E Pr:01040000             0 +     4,360,554 9D63C30B5E355EE7FD100E985647D56C          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus3.ogg"
32,408,703ms ID:0001017F Pr:01040000             0 +     3,825,200 FA5F4FC37807C44B505E16614310ACD8          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus4.ogg"
32,408,703ms ID:00010180 Pr:01040000             0 +     2,705,131 18A75EA52C99CE73F97A5800F26D510B          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus5.ogg"
32,408,703ms ID:00010180 Pr:01040000             0 +     2,705,131 18A75EA52C99CE73F97A5800F26D510B          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus5.ogg"
32,408,703ms ID:00010180 Pr:01040000             0 +     2,705,131 18A75EA52C99CE73F97A5800F26D510B          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus5.ogg"
32,408,703ms ID:00010181 Pr:01040000             0 +     2,939,587 EB8B28FDD39049084CF31F5A11C0FE27          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus6.ogg"
32,408,703ms ID:00010182 Pr:01040000             0 +     3,486,830 38BEEFDC13130CBC621CC2F0912CEF9B          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus7.ogg"
32,408,703ms ID:00010181 Pr:01040000             0 +     2,939,587 EB8B28FDD39049084CF31F5A11C0FE27          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus6.ogg"
32,408,703ms ID:00010182 Pr:01040000             0 +     3,486,830 38BEEFDC13130CBC621CC2F0912CEF9B          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus7.ogg"
32,408,703ms ID:00010181 Pr:01040000             0 +     2,939,587 EB8B28FDD39049084CF31F5A11C0FE27          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus6.ogg"
32,408,703ms ID:00010182 Pr:01040000             0 +     3,486,830 38BEEFDC13130CBC621CC2F0912CEF9B          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus7.ogg"
32,408,703ms ID:00010183 Pr:01040000             0 +     3,696,194 45CA4E67C73DB4E22307ABEA6AE982CF          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus8.ogg"
32,408,703ms ID:00010183 Pr:01040000             0 +     3,696,194 45CA4E67C73DB4E22307ABEA6AE982CF          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus8.ogg"
32,408,703ms ID:00010183 Pr:01040000             0 +     3,696,194 45CA4E67C73DB4E22307ABEA6AE982CF          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus8.ogg"
32,410,859ms ID:00010184 Pr:01040000             0 +     1,224,477 8FD31F48D216A42A3728DB3B933B5F6B          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus1.ogg"
32,410,859ms ID:00010185 Pr:01040000             0 +     4,360,554 9D63C30B5E355EE7FD100E985647D56C          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus3.ogg"
32,410,859ms ID:00010184 Pr:01040000             0 +     1,224,477 8FD31F48D216A42A3728DB3B933B5F6B          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus1.ogg"
32,410,859ms ID:00010185 Pr:01040000             0 +     4,360,554 9D63C30B5E355EE7FD100E985647D56C          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus3.ogg"
32,410,859ms ID:00010184 Pr:01040000             0 +     1,224,477 8FD31F48D216A42A3728DB3B933B5F6B          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus1.ogg"
32,410,859ms ID:00010185 Pr:01040000             0 +     4,360,554 9D63C30B5E355EE7FD100E985647D56C          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus3.ogg"
32,410,859ms ID:00010186 Pr:01040000             0 +     3,825,200 FA5F4FC37807C44B505E16614310ACD8          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus4.ogg"
32,410,859ms ID:00010186 Pr:01040000             0 +     3,825,200 FA5F4FC37807C44B505E16614310ACD8          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus4.ogg"
32,410,859ms ID:00010186 Pr:01040000             0 +     3,825,200 FA5F4FC37807C44B505E16614310ACD8          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus4.ogg"
32,410,859ms ID:00010187 Pr:01040000             0 +     2,705,131 18A75EA52C99CE73F97A5800F26D510B          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus5.ogg"
32,410,859ms ID:00010187 Pr:01040000             0 +     2,705,131 18A75EA52C99CE73F97A5800F26D510B          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus5.ogg"
32,410,859ms ID:00010187 Pr:01040000             0 +     2,705,131 18A75EA52C99CE73F97A5800F26D510B          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus5.ogg"
32,410,859ms ID:00010188 Pr:01040000             0 +     2,939,587 EB8B28FDD39049084CF31F5A11C0FE27          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus6.ogg"
32,410,859ms ID:00010188 Pr:01040000             0 +     2,939,587 EB8B28FDD39049084CF31F5A11C0FE27          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus6.ogg"
32,410,859ms ID:00010189 Pr:01040000             0 +     3,486,830 38BEEFDC13130CBC621CC2F0912CEF9B          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus7.ogg"
32,410,859ms ID:00010188 Pr:01040000             0 +     2,939,587 EB8B28FDD39049084CF31F5A11C0FE27          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus6.ogg"
32,410,859ms ID:00010189 Pr:01040000             0 +     3,486,830 38BEEFDC13130CBC621CC2F0912CEF9B          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus7.ogg"
32,410,859ms ID:00010189 Pr:01040000             0 +     3,486,830 38BEEFDC13130CBC621CC2F0912CEF9B          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus7.ogg"
32,410,859ms ID:0001018A Pr:01040000             0 +     3,696,194 45CA4E67C73DB4E22307ABEA6AE982CF          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus8.ogg"
32,410,859ms ID:0001018A Pr:01040000             0 +     3,696,194 45CA4E67C73DB4E22307ABEA6AE982CF          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus8.ogg"
32,410,859ms ID:0001018A Pr:01040000             0 +     3,696,194 45CA4E67C73DB4E22307ABEA6AE982CF          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Nexus8.ogg"
32,411,062ms ID:0001018B Pr:01040000             0 +     3,168,803 7D97AE9DE9738D8412BE23A9C26E3536          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Glue_Screen\Heroes_GlueScreen_01.ogg"
32,411,062ms ID:0001018C Pr:01040000             0 +     3,282,458 C154FE749694A1FB1E150E5526F5043E          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Glue_Screen\Heroes_RockOpera_01.ogg"
32,411,062ms ID:0001018D Pr:01040000             0 +     2,730,484 55CCDEB7722D9500AB0D736A9B9E2FCD          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Stingers\Heroes_Warcraft_Human1_01.ogg"
32,411,062ms ID:0001018B Pr:01040000             0 +     3,168,803 7D97AE9DE9738D8412BE23A9C26E3536          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Glue_Screen\Heroes_GlueScreen_01.ogg"
32,411,062ms ID:0001018C Pr:01040000             0 +     3,282,458 C154FE749694A1FB1E150E5526F5043E          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Glue_Screen\Heroes_RockOpera_01.ogg"
32,411,062ms ID:0001018D Pr:01040000             0 +     2,730,484 55CCDEB7722D9500AB0D736A9B9E2FCD          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Stingers\Heroes_Warcraft_Human1_01.ogg"
32,411,062ms ID:0001018B Pr:01040000             0 +     3,168,803 7D97AE9DE9738D8412BE23A9C26E3536          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Glue_Screen\Heroes_GlueScreen_01.ogg"
32,411,062ms ID:0001018C Pr:01040000             0 +     3,282,458 C154FE749694A1FB1E150E5526F5043E          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Glue_Screen\Heroes_RockOpera_01.ogg"
32,411,062ms ID:0001018D Pr:01040000             0 +     2,730,484 55CCDEB7722D9500AB0D736A9B9E2FCD          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Sounds\Music\Stingers\Heroes_Warcraft_Human1_01.ogg"
32,411,062ms ID:0001018E Pr:01040000             0 +     2,323,841 556485467979BD629E4BA0C9EB4137B0          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Concept02.ogg"
32,411,062ms ID:0001018F Pr:01040000             0 +     2,392,639 CFBEE44C1B5725FB6E31719DECBDCF36          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Docks02.ogg"
32,411,062ms ID:0001018E Pr:01040000             0 +     2,323,841 556485467979BD629E4BA0C9EB4137B0          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Concept02.ogg"
32,411,062ms ID:0001018F Pr:01040000             0 +     2,392,639 CFBEE44C1B5725FB6E31719DECBDCF36          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Docks02.ogg"
32,411,062ms ID:0001018E Pr:01040000             0 +     2,323,841 556485467979BD629E4BA0C9EB4137B0          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Concept02.ogg"
32,411,062ms ID:0001018F Pr:01040000             0 +     2,392,639 CFBEE44C1B5725FB6E31719DECBDCF36          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Docks02.ogg"
32,411,062ms ID:00010190 Pr:01040000             0 +     1,390,205 D1A5DCD55871F76BAB87E1B61F40086D          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\Mx_HauntedMines_1_Alt1.ogg"
32,411,062ms ID:00010191 Pr:01040000             0 +     3,645,967 D2BE7483A63BE3A17C97BC59F4D6C540          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_TheBattleBegins_Alt1.ogg"
32,411,062ms ID:00010190 Pr:01040000             0 +     1,390,205 D1A5DCD55871F76BAB87E1B61F40086D          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\Mx_HauntedMines_1_Alt1.ogg"
32,411,062ms ID:00010191 Pr:01040000             0 +     3,645,967 D2BE7483A63BE3A17C97BC59F4D6C540          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_TheBattleBegins_Alt1.ogg"
32,411,062ms ID:00010190 Pr:01040000             0 +     1,390,205 D1A5DCD55871F76BAB87E1B61F40086D          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\Mx_HauntedMines_1_Alt1.ogg"
32,411,062ms ID:00010191 Pr:01040000             0 +     3,645,967 D2BE7483A63BE3A17C97BC59F4D6C540          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_TheBattleBegins_Alt1.ogg"
32,416,765ms ID:00010192 Pr:01040000             0 +     1,561,728 CD4F81B9601C7E72BFBF64A744524701          RequestFile() "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_Auriel_Full.ogg"
32,416,765ms ID:00010192 Pr:01040000             0 +     1,561,728 CD4F81B9601C7E72BFBF64A744524701          ProcessUnprocessedRequests(): Request already completed "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_Auriel_Full.ogg"
32,416,765ms ID:00010192 Pr:01040000             0 +     1,561,728 CD4F81B9601C7E72BFBF64A744524701          ReleaseRequest(): Success "Mods\Heroes.StormMod\Base.StormAssets" "Assets\Music\MX_Heroes_Auriel_Full.ogg"
