Start Date	03/27/2026
End Date	04/30/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	ISRC	Vendor Identifier	Content Title	Artist	Media Type	Spatial Availability Indicator	Label/Studio/Network	Grid	Product	Total  Royalty Bearing Plays	Net Royalty Total	Currency	Offline Indicator
ES	167015431	MXF600600439	MXF600600439	Vino la Reforma	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167015464	MXF600600440	MXF600600440	Marthita la Piadosa	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167015498	MXF600600441	MXF600600441	El Cumpleaños de Escalopia	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167015501	MXF600600442	MXF600600442	Los 15 Años de Espergencia	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167015507	MXF600600443	MXF600600443	Cerró Sus Ojitos Cleto	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167015533	MXF600600444	MXF600600444	El Bautizo de Cheto	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167015986	MXF600600616	MXF600600616	La Calidez de Mi Hogar	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167017405	MXF600600537	MXF600600537	Dos Horas de Balazos	Ruben Schwartzman	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167018223	MXF600600212	MXF600600212	¿A Que Le Tiras Cuando Sueñas?	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167018230	MXF600600213	MXF600600213	En México	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	167019071	MXF600600512	MXF600600512	Llueve	El Negro Ojeda	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	15	0.118590	EUR	0
ES	167019604	MXF600600523	MXF600600523	La Bruja	El Negro Ojeda	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167019842	MXF600600619	MXF600600619	Andromeda	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167019985	MXF600600625	MXF600600625	Robando Luz Al Sol	Mexicanto, Enrique Quezadas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	167022027	MXF600601523	MXF600601523	Mis Niñas	David Filio	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	168290403	MXF600602592	MXF600602592	Catch It If You Can	Chalice	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170859524	MXF600602876	MXF600602876	1.2	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170859610	MXF600602878	MXF600602878	Reina Hipócrita	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170859727	MXF600602881	MXF600602881	Destruído	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170859799	MXF600602882	MXF600602882	Sr. Frederik	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170859889	MXF600602883	MXF600602883	Huesos y Píldoras	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170860018	MXF600602884	MXF600602884	Todo Se Volvió Azul	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	170860199	MXF600602886	MXF600602886	Viejas Fotografías	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	178764940	MXF600600001	MXF600600001	El Barzon	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	178765145	MXF600600006	MXF600600006	La Maldicion de la Malinche	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	178765184	MXF600600007	MXF600600007	Jugar a la Vida	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	178765272	MXF600600009	MXF600600009	Como Tu	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	5	0.039530	EUR	0
ES	178765318	MXF600600010	MXF600600010	Cancion para Despertar a un Negrito	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	178765402	MXF600600011	MXF600600011	Mi Abuelo	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	1
ES	178765402	MXF600600011	MXF600600011	Mi Abuelo	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	180110149	MXF600600335	MXF600600335	Radio Morir	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	180111849	MXF600600239	MXF600600239	Son de Mayari	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	180112149	MXF600600242	MXF600600242	El Sacamandú (Son Huasteco - Veracruz / Tamaulipas)	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	180112486	MXF600600247	MXF600600247	Tierra Mestiza	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	184197509	MXF600602785	MXF600602785	Ya No Siento (feat. Ari Brickman)	Siconauta	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	7	0.055342	EUR	0
ES	184977316	MXF600600474	MXF600600474	La Huasanga (Son Huasteco, México)	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	184977361	MXF600600476	MXF600600476	La Petenera (Son Istmeño, Oaxaca)	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	185885683	MXF600602834	MXF600602834	Otra Vez	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	186139522	MXF600602793	MXF600602793	La Calaca	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	9	0.071154	EUR	0
ES	186139659	MXF600602795	MXF600602795	El Barzón	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	186139698	MXF600602797	MXF600602797	Canción para Despertar a un Negrito	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	187094265	MXF600600921	MXF600600921	Andrea	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	187094291	MXF600600924	MXF600600924	Para una Despedida	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	13	0.102778	EUR	0
ES	187094345	MXF600600925	MXF600600925	Por Si No Te Vuelvo a Ver	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	11	0.086966	EUR	0
ES	188298787	MXF600600969	MXF600600969	Kanchis (Danza de Cuzco)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	188298801	MXF600600970	MXF600600970	Valicha (Huayno)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	188298931	MXF600600975	MXF600600975	Carnaval de Andahuaylas (Wayllacha)	René Villanueva	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	188300029	MXF600602199	MXF600602199	Naturaleza	Monocordio	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	188300066	MXF600602200	MXF600602200	Escalera	Monocordio	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	188794484	MXF600602899	MXF600602899	El Agua de Tu Cuerpo	David Filio	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	256542887	MXF600700007	MXF600700007	Andrómeda	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	256548088	MXF600603008	MXF600603008	Mariposita-Tu Amor Es el Canto Mio	Liuba Ma. Hevia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	256548168	MXF600603012	MXF600603012	Pensamiento-Giovana	Gerardo Alfonso	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	256548216	MXF600603016	MXF600603016	Mujer Perjura-Utopia	Frank Delgado	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	256548223	MXF600603017	MXF600603017	Entre Mares y Arenas-Amame Como Si Fuera Nueva	Miriam Ramos	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	256548227	MXF600603018	MXF600603018	A Mi Manera- Es Más Te Perdono	Noel Nicola	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	256548246	MXF600603021	MXF600603021	Perla Marina-Ojala	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	266250658	MXF600700251	MXF600700251	Mejor la Cama Destendida / La Recuerdo Así (feat. Edgar Oceransky)	Edel Juárez	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	21	0.166026	EUR	0
ES	266251196	MXF600700259	MXF600700259	Si Existiera un Dios	Edel Juárez	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	266251201	MXF600700260	MXF600700260	Me Gustaría Tenerte Desnuda	Edel Juárez	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	266251208	MXF600700261	MXF600700261	Mientras Dure	Edel Juárez	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	284458432	MXF600700484	MXF600700484	La Cautela	Tehua	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	289523827	MXF600800029	MXF600800029	Los Corazas (Yumbo)	Los Folkloristas, Arturo Aguirre	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	289523919	MXF600800033	MXF600800033	Detrás de una Piedra (Yaravi)	Los Folkloristas, Arturo Aguirre	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	289523923	MXF600800035	MXF600800035	Pillaro Viejo (Danzante)	Los Folkloristas, Arturo Aguirre	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292528359	MXF600800002	MXF600800002	Waylia de Navidad (Villancico)	Jaime Guardia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292528364	MXF600800004	MXF600800004	Munaspaqa Suyaykuway (Huayno)	Jaime Guardia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292528369	MXF600800006	MXF600800006	Q`aqelo (Danza de Puno)	Jaime Guardia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292661633	MXF600800049	MXF600800049	Quebrado	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	12	0.094872	EUR	0
ES	292661693	MXF600800050	MXF600800050	Fugu	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	292661694	MXF600800051	MXF600800051	Nocturno Suburbano	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	292661695	MXF600800052	MXF600800052	Tiempo Sin Respuesta	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	292661698	MXF600800053	MXF600800053	Lina de Luto	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	292661699	MXF600800054	MXF600800054	Décimas	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	65	0.513890	EUR	0
ES	292661703	MXF600800055	MXF600800055	¿No Es una Pena?	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	292661707	MXF600800057	MXF600800057	Los Hermanos	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	292661709	MXF600800058	MXF600800058	Confesiones de Invierno	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292661712	MXF600800059	MXF600800059	El Rey Lloró	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	5	0.039530	EUR	0
ES	292661718	MXF600800061	MXF600800061	La Abeja y la Araña	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	292661719	MXF600800062	MXF600800062	Fragilidad	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292661722	MXF600800063	MXF600800063	Amar y Dejar Partir	Pedro Aznar	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	292775966	MXF600800174	MXF600800174	Khoyaylla (Huayno)	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	292776066	MXF600800183	MXF600800183	El Alcatraz (Festejo)	Los Folkloristas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	11	0.086966	EUR	0
ES	303594737	MXF600800272	MXF600800272	Los Imposibles	Ensamble Tierra Mestiza	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	303594888	MXF600800277	MXF600800277	Fandango	Ensamble Tierra Mestiza	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	303594899	MXF600800280	MXF600800280	Tierra Mestiza	Ensamble Tierra Mestiza	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	313459552	MXF600700611	MXF600700611	Nos Tienen Miedo	Liliana Felipe	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	314435499	MXF600800318	MXF600800318	Flor Silvestre	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435501	MXF600800319	MXF600800319	Guadalajara	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435506	MXF600800320	MXF600800320	La Josefinita	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435512	MXF600800321	MXF600800321	Jucheti Consuelito	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435517	MXF600800322	MXF600800322	La Bamba	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435519	MXF600800323	MXF600800323	La Bruja	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435522	MXF600800324	MXF600800324	El Balajú	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435524	MXF600800325	MXF600800325	El Tepetzintleco	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	314435525	MXF600800326	MXF600800326	Contra el Olvido	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	314435617	MXF600800330	MXF600800330	Tierra Mestiza	Terceto de Guitarras de la Ciudad de Mexico	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	317749750	MXF600900266	MXF600900266	Imperio contraataca	Microphonk	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	317777678	MXF600900323	MXF600900323	Dios revólver	Dios Revólver	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	319655306	MXF600900144	MXF600900144	En el Fondo	Rodrigo Rojas	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	319792295	MXF600900107	MXF600900107	Almas Gemelas	Gustavo Lara	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	319792322	MXF600900113	MXF600900113	De Lunes a Viernes	Gustavo Lara	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	319834685	MXF600900156	MXF600900156	Es Por Ti	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	56	0.442736	EUR	0
ES	319834694	MXF600900157	MXF600900157	Y Qué	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	1
ES	319834694	MXF600900157	MXF600900157	Y Qué	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	89	0.703634	EUR	0
ES	319834704	MXF600900159	MXF600900159	Noviembre	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	26	0.205556	EUR	0
ES	319834714	MXF600900163	MXF600900163	Bésame Mucho	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	60	0.474360	EUR	0
ES	319834772	MXF600900168	MXF600900168	Our House	Inspector	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	3	0.023718	EUR	0
ES	324557543	MXF600900134	MXF600900134	Forastero	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	324557548	MXF600900139	MXF600900139	Saika Shiori	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	10	0.079060	EUR	0
ES	324557551	MXF600900140	MXF600900140	Conecta el Micrófono	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	324557555	MXF600900141	MXF600900141	Murciélagos	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	324557559	MXF600900142	MXF600900142	Somos Carga Eléctrica	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	327901328	MXF600900538	MXF600900538	El Himno a la Alegria	Los Jaigüey	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	334542171	MXF600900770	MXF600900770	Yo Me Salgo	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	335004577	MXF600900755	MXF600900755	La iguana	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	335004581	MXF600900757	MXF600900757	Matita de Rosalía	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	2	0.015812	EUR	0
ES	335171824	MXF600900722	MXF600900722	Coincidir	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	62	0.490172	EUR	0
ES	335171833	MXF600900723	MXF600900723	El Hombre del Piano	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	38	0.300428	EUR	0
ES	335171841	MXF600900724	MXF600900724	Me Basta	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	19	0.150214	EUR	0
ES	335171908	MXF600900733	MXF600900733	Castillo Blanco	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	4	0.031624	EUR	0
ES	335171913	MXF600900734	MXF600900734	Muchacha	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	335171918	MXF600900736	MXF600900736	Hacerte Venir	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	10	0.079060	EUR	0
ES	335171923	MXF600900737	MXF600900737	Intento	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	1	0.007906	EUR	0
ES	335171930	MXF600900738	MXF600900738	Solo Le Pido a Dios	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Monthly PAID	27	0.213462	EUR	0
ES	337369485	MXF600602530	MXF600602530	Cancion Infantil	Guadalupe Pineda, Carlos Díaz Caito	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	0
ES	338347700	MXF600900871	MXF600900871	Flor de Canela	Los Folkloristas	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	5	0.039530	EUR	0
ES	338365983	MXF600900777	MXF600900777	Escúchame	Fatima	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	0
ES	338366100	MXF600900786	MXF600900786	Lo Destruiste	Fatima	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	2	0.015812	EUR	0
ES	338395994	MXF600900813	MXF600900813	Los Abuelos	Gerardo Peña	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	2	0.015812	EUR	0
ES	342853487	MXF600900883	MXF600900883	Mala	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
ES	342853489	MXF600900885	MXF600900885	También los Jóvenes Envejecen	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	0
ES	342853490	MXF600900886	MXF600900886	Pero No Te Extraño	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	22	0.173932	EUR	0
ES	342853502	MXF600900889	MXF600900889	Sentirlo Todo	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
ES	342853503	MXF600900890	MXF600900890	Ajo!	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
ES	342853540	MXF600900895	MXF600900895	Mujer Inconveniente	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
ES	342853557	MXF600900899	MXF600900899	Come Chocolates	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
ES	342853577	MXF600900903	MXF600900903	Las Histéricas	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	7	0.055342	EUR	1
ES	342853577	MXF600900903	MXF600900903	Las Histéricas	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	0
ES	342853581	MXF600900905	MXF600900905	Doña Chavela	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	3	0.023718	EUR	1
ES	342853587	MXF600900907	MXF600900907	Pobre Gente	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	2	0.015812	EUR	1
ES	342853592	MXF600900908	MXF600900908	Vivan las Mujeres!	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	2	0.015812	EUR	1
ES	342853597	MXF600900910	MXF600900910	Y Si la Historia...	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
ES	342853599	MXF600900911	MXF600900911	Los Paraísos	Liliana Felipe, Jesusa Rodríguez	1	0	Fonarte Latino SA de CV		Individual Monthly PAID	1	0.007906	EUR	1
